1191.0,657.0,1850.0,955.0,1873.0,180.0,1714.0,1370.0,607.0,642.0,932.0,642.0,1523.0,1262.0,1759.0,1493.0,1585.0,1488.0,1538.0,36.0,0.0,0.0,0.0,0.0
0.0,1807.0,953.0,1814.0,1714.0,1779.0,1707.0,1836.0,1773.0,1766.0,1304.0,1252.0,1242.0,1407.0,1067.0,1252.0,197.0,148.0,1122.0,1624.0,0.0,32.0,0.0,0.0
0.0,1323.0,1850.0,1828.0,1766.0,1766.0,1752.0,1701.0,1403.0,1821.0,1807.0,1773.0,1149.0,1164.0,1558.0,1100.0,1739.0,261.0,812.0,0.0,0.0,33.0,0.0,0.0
1759.0,1553.0,1759.0,153.0,32.0,1821.0,1503.0,1726.0,376.0,850.0,813.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0,1720.0,1580.0,1836.0,0.0,0.0,1138.0
1786.0,1746.0,1739.0,1800.0,1786.0,1814.0,1786.0,1821.0,625.0,674.0,803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.0,1873.0,726.0,0.0,0.0,0.0
1707.0,1786.0,1580.0,1814.0,1301.0,1793.0,1746.0,1216.0,921.0,840.0,661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1746.0,1060.0,0.0,0.0,0.0
1248.0,1182.0,33.0,1786.0,33.0,1746.0,33.0,1814.0,992.0,730.0,661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999.0,567.0,869.0,1063.0,971.0,971.0,971.0,886.0,0.0,1470.0,594.0,520.0,520.0,959.0,868.0,868.0,868.0,944.0,1301.0,0.0,0.0,32.0,0.0,0.0
0.0,1460.0,196.0,1865.0,33.0,1821.0,33.0,1828.0,33.0,1814.0,1238.0,1170.0,1677.0,0.0,0.0,33.0,0.0,0.0,1714.0,1366.0,33.0,1671.0,0.0,0.0
453.0,895.0,1553.0,1465.0,1793.0,1378.0,1276.0,1523.0,810.0,1346.0,1569.0,1276.0,992.0,654.0,837.0,477.0,477.0,529.0,800.0,812.0,472.0,0.0,0.0,0.0
0.0,74.0,444.0,902.0,711.0,620.0,620.0,535.0,0.0,434.0,439.0,419.0,410.0,0.0,695.0,618.0,618.0,754.0,765.0,616.0,0.0,0.0,0.0,0.0
