6.769999999999997,4.503333333333332,4.763333333333334,6.263333333333331,8.996666666666666,6.406666666666667,4.588333333333333,7.283333333333333,4.456666666666667,3.0866666666666647,5.598333333333333,4.353333333333334,1.9966666666666668,0.24000000000000016,3.1216666666666657,5.990000000000003,10.751666666666672,3.2199999999999998,5.794999999999999,3.0300000000000016,9.275000000000002,6.595000000000001,9.10166666666667,6.696666666666666,5.1166666666666645,8.41,1.3316666666666668,4.706666666666668,5.235000000000002,5.963333333333334,5.261666666666667
5.680000000000001,4.583333333333333,4.928333333333333,6.269999999999999,8.853333333333335,6.290000000000002,4.1599999999999975,7.2666666666666675,3.803333333333332,3.103333333333332,4.223333333333333,4.596666666666668,1.0849999999999995,0.5016666666666665,2.9950000000000006,5.430000000000001,10.293333333333333,1.655000000000001,5.921666666666666,3.3150000000000004,9.271666666666668,6.748333333333334,8.101666666666667,5.285,4.4700000000000015,8.209999999999999,1.5366666666666666,4.958333333333334,4.183333333333334,5.341666666666669,5.085
5.3400000000000025,4.228333333333334,5.196666666666667,5.756666666666665,8.838333333333333,5.813333333333332,3.9433333333333365,6.3183333333333325,4.386666666666667,3.0066666666666673,2.808333333333334,4.770000000000001,0.5049999999999999,0.8066666666666666,3.135,5.521666666666667,7.536666666666667,1.903333333333334,6.156666666666665,2.431666666666667,8.394999999999994,6.348333333333333,8.380000000000003,3.583333333333334,3.789999999999998,8.396666666666667,1.5933333333333337,4.453333333333331,3.0833333333333335,4.831666666666665,4.6983333333333315
6.0100000000000025,4.013333333333334,5.331666666666666,5.879999999999999,8.800000000000002,5.383333333333336,3.8800000000000003,6.026666666666669,4.700000000000001,3.663333333333332,2.808333333333333,4.936666666666666,0.07166666666666674,0.9416666666666664,3.359999999999999,5.33,6.381666666666667,2.341666666666667,6.408333333333335,1.5899999999999992,7.716666666666666,6.390000000000001,7.935,3.0866666666666682,3.3033333333333323,8.618333333333338,1.6999999999999997,4.724999999999998,1.7883333333333329,5.165000000000002,4.635000000000002
5.191666666666666,4.1866666666666665,5.208333333333333,6.276666666666667,8.513333333333332,4.893333333333331,4.208333333333333,6.485,4.898333333333332,3.5349999999999966,3.949999999999999,5.116666666666668,-0.19000000000000003,1.3966666666666667,2.7966666666666664,5.638333333333332,4.576666666666667,2.580000000000001,6.701666666666669,2.180000000000001,7.5566666666666675,6.1916666666666655,7.526666666666666,2.671666666666665,2.965000000000001,8.571666666666667,1.7,4.3883333333333345,1.5199999999999998,5.205,4.359999999999999
5.035,4.205000000000001,5.961666666666668,5.213333333333333,8.266666666666664,4.548333333333335,4.326666666666668,6.393333333333331,5.435,4.2250000000000005,4.569999999999999,4.415000000000002,-0.4033333333333333,1.7316666666666671,2.8899999999999997,5.603333333333335,4.656666666666668,3.106666666666669,6.381666666666665,2.2133333333333334,7.286666666666666,6.118333333333335,7.446666666666668,2.588333333333335,2.6683333333333326,8.433333333333335,0.8450000000000001,3.951666666666666,2.240000000000001,5.251666666666668,3.9616666666666664
5.036666666666666,4.041666666666669,7.461666666666665,6.003333333333333,8.05833333333333,4.221666666666666,4.398333333333334,6.093333333333334,5.866666666666665,4.7383333333333315,3.4466666666666668,4.148333333333335,-0.4666666666666669,1.6600000000000001,2.2750000000000004,5.9816666666666665,5.043333333333334,3.2816666666666667,6.8033333333333355,1.4550000000000003,7.22666666666667,6.446666666666667,6.983333333333331,2.353333333333335,2.6266666666666665,8.198333333333332,1.0533333333333332,3.8583333333333316,1.525,4.881666666666665,3.578333333333335
5.435,3.523333333333333,7.709999999999999,6.165000000000003,7.419999999999999,4.571666666666667,4.6499999999999995,5.431666666666667,5.698333333333334,5.304999999999998,1.9283333333333341,3.381666666666665,-0.46333333333333304,1.8766666666666658,1.6583333333333343,5.6899999999999995,4.731666666666663,3.308333333333333,6.145000000000002,1.7200000000000002,6.73666666666667,6.92,6.583333333333334,2.363333333333333,2.6683333333333317,7.820000000000001,1.358333333333334,3.6900000000000017,1.928333333333334,4.548333333333333,3.6116666666666664
5.014999999999999,4.07,10.074999999999998,6.511666666666668,8.100000000000001,4.6083333333333325,5.231666666666667,5.333333333333335,6.093333333333337,6.400000000000001,2.2266666666666683,3.608333333333333,-0.0833333333333333,2.465000000000001,1.6533333333333327,6.579999999999999,4.726666666666665,3.9916666666666667,6.52,3.158333333333333,6.929999999999998,7.281666666666667,7.03333333333333,2.8583333333333334,3.4999999999999987,7.218333333333335,2.163333333333333,3.8766666666666665,2.2466666666666666,4.931666666666666,4.063333333333332
5.3599999999999985,4.661666666666665,12.788333333333336,9.15,9.588333333333335,5.598333333333333,6.3666666666666645,6.236666666666668,7.651666666666667,7.72666666666667,3.1316666666666664,3.908333333333333,0.8316666666666669,3.8649999999999993,2.618333333333333,7.1133333333333315,4.3450000000000015,4.4333333333333345,8.088333333333335,4.2366666666666655,6.9683333333333355,7.601666666666663,8.006666666666664,4.903333333333333,6.578333333333332,6.193333333333333,2.945,4.184999999999999,3.328333333333334,4.883333333333334,4.763333333333333
5.649999999999998,5.053333333333333,13.643333333333334,10.541666666666666,11.12,9.833333333333336,7.059999999999998,7.740000000000001,8.955,8.265,5.303333333333334,5.755000000000002,3.775,4.998333333333334,5.614999999999999,8.068333333333333,3.4200000000000004,5.941666666666665,8.913333333333334,5.248333333333335,7.456666666666666,7.953333333333334,8.448333333333332,7.7333333333333325,11.308333333333332,5.451666666666668,3.8266666666666667,5.17,4.833333333333332,5.64,5.498333333333331
6.433333333333334,5.543333333333335,13.601666666666663,10.684999999999999,12.97,11.733333333333333,7.404999999999999,8.878333333333332,9.581666666666665,9.078333333333338,7.031666666666665,7.2150000000000025,5.611666666666665,6.0349999999999975,8.469999999999999,9.186666666666664,3.1483333333333334,7.796666666666668,9.013333333333332,5.856666666666668,7.829999999999999,7.919999999999999,8.82,9.655,13.321666666666664,4.418333333333334,5.016666666666667,5.981666666666666,6.481666666666666,6.194999999999999,6.829999999999999
8.763333333333334,6.9250000000000025,12.933333333333337,10.65833333333333,14.585,13.700000000000005,7.788333333333332,9.085000000000003,11.439999999999996,9.858333333333333,8.579999999999997,7.7616666666666685,8.018333333333333,5.701666666666667,10.363333333333335,9.680000000000001,3.9299999999999997,8.288333333333332,7.251666666666666,3.8966666666666687,7.579999999999999,8.378333333333334,9.985000000000001,11.825,13.58666666666667,4.0249999999999995,6.335000000000003,6.55,8.299999999999999,6.674999999999999,8.81
9.406666666666665,6.603333333333335,11.046666666666665,10.735000000000003,15.580000000000007,15.398333333333335,7.818333333333334,8.646666666666668,11.473333333333331,10.604999999999999,9.084999999999999,8.366666666666667,10.066666666666668,6.071666666666667,11.89166666666667,10.323333333333334,4.978333333333334,8.298333333333332,8.315,1.923333333333334,7.708333333333332,8.523333333333333,9.903333333333336,13.646666666666667,13.311666666666667,2.8716666666666657,8.023333333333333,7.225,10.291666666666668,6.705,11.103333333333332
8.061666666666671,7.213333333333334,10.221666666666668,9.98833333333334,17.293333333333333,15.045,7.521666666666671,8.643333333333334,11.051666666666671,10.59833333333333,8.381666666666666,7.789999999999997,10.97,5.971666666666666,11.023333333333333,10.265000000000002,5.3149999999999995,7.638333333333334,9.964999999999995,2.3416666666666672,7.493333333333335,8.461666666666668,9.601666666666667,14.823333333333334,12.321666666666665,2.1550000000000002,7.325000000000001,6.478333333333335,10.434999999999999,6.901666666666663,12.468333333333328
7.891666666666664,6.730000000000001,8.773333333333333,10.78333333333333,14.41,13.358333333333333,7.036666666666667,7.688333333333332,10.246666666666666,10.379999999999997,7.5600000000000005,7.003333333333336,10.348333333333334,5.5699999999999985,9.716666666666663,10.215,4.955,5.886666666666666,9.446666666666667,2.631666666666666,7.468333333333332,8.85,9.515782828282825,16.621666666666663,12.003333333333334,1.278333333333333,6.6800000000000015,6.645000000000001,10.663333333333329,6.795,13.218333333333335
6.55166666666667,5.328333333333333,7.780000000000001,10.935,12.559999999999999,10.161666666666662,6.523333333333334,6.973333333333334,7.810000000000001,7.88333333333333,6.086666666666667,5.8149999999999995,5.8500000000000005,5.063333333333333,9.10833333333333,9.596666666666666,4.175000000000002,5.755000000000001,6.8149999999999995,3.181666666666667,7.043333333333334,8.459999999999999,8.566717171717174,11.958333333333334,12.359999999999998,1.3400000000000003,5.493333333333337,6.144999999999999,7.505,6.321666666666666,11.008333333333331
